,STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
10239,       4336;19790113;    5;  13.7;   3.7;    5;   0.1;   7;    0.500;  18;   5.7;   4.8;  978.20;   -2.4;   92.00;   -0.3;   -3.8; 
10240,       4336;19790114;    5;   6.6;   2.0;    5;   0.0;   0;    0.000;  19;   6.3;   4.4;  988.80;   -4.3;   98.00;   -2.0;   -5.9; 
10241,       4336;19790115;    5;   3.2;   0.8;    5;   0.0;   0;    0.000;  18;   8.0;   3.5;  990.30;   -6.9;   94.00;   -4.9;   -8.3; 
10242,       4336;19790116;    5;   6.9;   1.2;    5;   0.0;   7;    0.000;  18;   5.7;   3.1;  989.20;   -8.6;   96.00;   -6.0;  -13.7; 
10243,       4336;19790117;    5;  10.1;   2.9;    5;   0.0;   7;    1.700;  18;   6.3;   3.7;  979.60;   -5.6;   91.00;   -4.0;  -11.4; 
10244,       4336;19790118;    5;  12.2;   6.4;    5;   0.8;   7;    0.200;  17;   6.7;   3.1;  976.30;   -6.4;   83.00;   -5.1;   -7.1; 
10245,       4336;19790119;    5;  11.2;   6.1;    5;   0.5;   6;    2.100;  18;   3.3;   3.2;  974.70;   -5.5;   78.00;   -2.7;   -7.6; 
10246,       4336;19790120;    5;   9.2;   4.0;    5;   1.6;   6;    0.000;  17;   8.0;   4.3;  976.80;   -3.9;   95.00;   -2.6;   -7.3; 
10247,       4336;19790121;    5;   5.9;   2.5;    5;   0.0;   0;    0.000;  13;   8.0;   4.8;  981.20;   -3.2;   98.00;   -2.0;   -4.7; 
10248,       4336;19790122;    5;  10.2;   3.8;    5;   0.1;   6;    0.000;  12;   8.0;   4.9;  974.40;   -2.4;   98.00;   -1.3;   -5.2; 
10249,       4336;19790123;    5;  10.8;   4.2;    5;   4.8;   8;    0.000;  11;   8.0;   6.9;  966.90;    2.2;   97.00;    3.8;   -2.7; 
10250,       4336;19790124;    5;   9.0;   3.8;    5;   1.6;   7;    0.000;   7;   7.7;   5.3;  966.80;   -1.2;   94.00;    3.5;   -2.1; 
10251,       4336;19790125;    5;   4.2;   1.2;    5;   0.0;   0;    1.100;   9;   3.3;   4.3;  963.40;   -3.6;   91.00;   -0.4;   -7.4; 
10252,       4336;19790126;    5;  10.0;   3.5;    5;   0.3;   7;    0.400;   9;   6.3;   4.8;  957.90;   -1.1;   86.00;    0.6;   -6.6; 
10253,       4336;19790127;    5;   8.5;   3.3;    5;   5.5;   7;    0.000;  10;   7.7;   5.4;  956.00;   -1.1;   96.00;    0.2;   -3.3; 
10254,       4336;19790128;    5;   7.2;   1.8;    5;   0.1;   7;    0.000;  17;   8.0;   5.8;  957.30;   -0.1;   95.00;    0.7;   -1.0; 
10255,       4336;19790129;    5;   7.3;   3.5;    5;   2.2;   8;    0.000;  12;   7.3;   5.7;  960.20;    0.2;   94.00;    1.8;   -2.4; 
10256,       4336;19790130;    5;   8.8;   3.7;    5;   9.2;   8;    0.000;  10;   7.3;   6.3;  961.60;    0.8;   96.00;    2.0;    0.1; 
10257,       4336;19790131;    5;   9.9;   4.0;    5;   0.3;   7;    0.000;  14;   6.7;   5.7;  975.90;   -0.1;   93.00;    0.8;   -0.7; 
10258,       4336;19790201;    5;  14.1;   4.8;    5;   6.9;   8;    1.800;  13;   7.0;   5.1;  964.80;    0.8;   80.00;    2.3;   -3.6; 
10259,       4336;19790202;    5;  16.3;   6.3;    5;   9.3;   6;    0.000;   9;   7.7;   7.9;  956.50;    3.3;   95.00;    7.7;    0.4; 
10260,       4336;19790203;    5;   5.5;   1.8;    5;   0.0;   0;    0.400;   0;   6.3;   5.0;  967.30;   -0.7;   84.00;    1.0;   -1.3; 
10261,       4336;19790204;    5;   5.7;   2.1;    5;   6.3;   6;    0.100;   0;   8.0;   5.7;  962.20;    0.1;   93.00;    2.0;   -3.2; 
10262,       4336;19790205;    5;   5.3;   2.2;    5;   5.4;   6;    0.000;   0;   7.7;   6.4;  959.10;    1.0;   97.00;    2.1;    0.4; 
10263,       4336;19790206;    5;   9.0;   4.7;    5;   0.3;   6;    5.000;   0;   2.0;   4.6;  971.50;   -1.3;   82.00;    1.2;   -3.1; 
10264,       4336;19790207;    5;   8.7;   3.9;    5;  23.0;   6;    0.000;   0;   7.7;   7.3;  958.90;    3.6;   96.00;    6.6;   -2.6; 
10265,       4336;19790208;    5;  10.0;   3.6;    5;   1.2;   6;    2.600;   0;   6.7;   6.2;  965.10;    2.0;   79.00;    7.4;   -1.1; 
10266,       4336;19790209;    5;   8.5;   4.4;    5;   1.3;   6;    0.000;   0;   8.0;   5.5;  961.90;   -0.5;   93.00;    0.4;   -1.1; 
10267,       4336;19790210;    5;  10.6;   5.8;    5;  16.4;   8;    0.000;   0;   8.0;   5.7;  955.60;   -0.3;   96.00;   -0.1;   -1.4; 
10268,       4336;19790211;    5;   6.6;   4.0;    5;  10.3;   6;    0.000;   3;   8.0;   5.8;  952.10;   -0.1;   96.00;    0.3;   -1.2; 
10269,       4336;19790212;    5;   8.6;   3.1;    5;   3.3;   6;    0.700;   1;   7.3;   8.5;  950.70;    6.1;   91.00;    8.8;   -0.1; 
10270,       4336;19790213;    5;   8.0;   3.2;    5;   1.9;   6;    0.900;   0;   7.0;   8.3;  950.20;    6.6;   85.00;    8.9;    4.6; 
10271,       4336;19790214;    5;  13.7;   6.2;    5;   8.3;   8;    0.000;   0;   7.7;   8.2;  947.20;    4.8;   95.00;    6.6;    4.1; 
10272,       4336;19790215;    5;   7.7;   2.3;    5;   0.1;   8;    0.000;   0;   8.0;   5.7;  960.70;    0.0;   94.00;    4.7;   -1.0; 
10273,       4336;19790216;    5;  12.1;   5.4;    5;   0.8;   7;    0.000;   0;   8.0;   4.7;  973.10;   -2.2;   89.00;    1.6;   -2.7; 
10274,       4336;19790217;    5;  10.0;   2.8;    5;   0.2;   8;    0.000;   1;   8.0;   4.9;  971.90;   -2.4;   95.00;   -1.8;   -3.3; 
10275,       4336;19790218;    5;   2.4;   1.1;    5;   0.0;   7;    0.000;   1;   8.0;   5.3;  976.20;   -1.1;   95.00;   -0.4;   -2.5; 
10276,       4336;19790219;    5;   4.5;   1.2;    5;   0.0;   8;    0.000;   1;   8.0;   5.4;  982.20;   -0.7;   93.00;    0.3;   -1.7; 
10277,       4336;19790220;    5;   7.0;   3.5;    5;   0.0;   0;    1.800;   0;   7.3;   5.7;  986.60;    0.9;   86.00;    4.0;   -1.0; 
10278,       4336;19790221;    5;   5.7;   2.0;    5;   0.0;   0;    0.600;   0;   6.0;   5.1;  983.90;    0.1;   84.00;    2.0;   -2.7; 
10279,       4336;19790222;    5;   7.6;   1.7;    5;   2.5;   7;    0.000;   0;   7.7;   5.0;  983.20;    0.3;   80.00;    2.4;   -0.6; 
10280,       4336;19790223;    5;  10.7;   3.0;    5;   0.2;   7;    2.900;   3;   6.3;   5.5;  987.20;    1.1;   83.00;    3.6;   -2.1; 
10281,       4336;19790224;    5;   7.6;   2.7;    5;   0.0;   0;    3.200;   0;   6.3;   4.9;  991.60;    0.4;   78.00;    3.1;   -1.6; 
10282,       4336;19790225;    5;   9.6;   4.3;    5;   0.0;   0;    3.700;   0;   1.7;   4.0;  997.10;   -1.8;   76.00;    0.7;   -4.6; 
10283,       4336;19790226;    5;   6.0;   1.7;    5;   0.0;   0;    7.600;   0;   4.7;   3.6;  992.40;    0.3;   62.00;    4.8;   -5.3; 
10284,       4336;19790227;    5;   3.5;   0.9;    5;   0.0;   0;    7.100;   0;   3.7;   3.6;  982.90;    1.2;   55.00;    6.5;   -2.9; 
10285,       4336;19790228;    5;  10.6;   3.2;    5;   0.0;   6;    8.600;   0;   4.0;   4.5;  966.60;    2.7;   63.00;    7.4;   -3.0; 
10286,       4336;19790301;    5;  10.4;   3.5;    5;   0.0;   7;    4.500;   0;   4.7;   5.3;  975.70;    1.7;   78.00;    5.6;   -1.2; 
10287,       4336;19790302;    5;  12.9;   5.4;    5;   0.1;   6;    3.500;   0;   7.0;   6.1;  985.80;    3.5;   80.00;    7.2;   -1.8; 
10288,       4336;19790303;    5;   9.2;   4.5;    5;   0.7;   6;    0.000;   0;   8.0;   8.6;  987.00;    5.8;   94.00;    7.7;    3.7; 
10289,       4336;19790304;    5;  10.1;   5.0;    5;   6.0;   6;    0.000;   0;   8.0;   9.1;  985.10;    6.8;   91.00;    8.2;    6.4; 
10290,       4336;19790305;    5;   7.9;   3.1;    5;   0.0;   6;    0.100;   0;   7.0;   6.9;  986.10;    3.9;   87.00;    6.6;    1.5; 
10291,       4336;19790306;    5;   6.0;   2.4;    5;   4.3;   6;    0.300;   0;   5.0;   8.0;  975.50;    5.0;   92.00;    7.1;    2.9; 
10292,       4336;19790307;    5;  15.0;   5.0;    5;  10.4;   8;    4.700;   0;   6.3;   6.3;  975.20;    4.0;   76.00;    7.8;    1.7; 
10293,       4336;19790308;    5;   8.2;   3.6;    5;   0.0;   0;    3.800;   3;   6.0;   5.9;  982.20;    2.6;   81.00;    6.4;    0.1; 
10294,       4336;19790309;    5;  20.1;   8.1;    5;  14.0;   6;    0.000;   0;   7.7;   6.8;  968.30;    4.0;   85.00;    5.5;    0.2; 
10295,       4336;19790310;    5;  14.2;   4.0;    5;   5.9;   8;    5.600;   0;   6.3;   4.9;  972.60;    2.5;   69.00;    5.6;    0.1; 
10296,       4336;19790311;    5;  14.0;   5.2;    5;   7.5;   6;    0.000;   0;   8.0;  10.4;  965.80;    8.4;   96.00;   10.0;    1.4; 
10297,       4336;19790312;    5;  16.8;   6.7;    5;   2.0;   6;    6.900;   0;   6.0;   8.6;  970.40;    8.9;   74.00;   10.7;    8.0; 
10298,       4336;19790313;    5;   8.3;   3.8;    5;   2.8;   6;    0.400;   0;   7.0;   9.5;  969.40;    7.4;   92.00;   10.0;    5.1; 
10299,       4336;19790314;    5;   5.5;   2.2;    5;  11.9;   6;    0.000;   0;   8.0;   9.1;  962.10;    6.5;   94.00;    9.3;    5.2; 
10300,       4336;19790315;    5;   7.9;   2.8;    5;   3.1;   6;    0.200;   0;   7.7;   9.8;  953.80;    7.8;   90.00;   11.6;    6.4; 
10301,       4336;19790316;    5;  12.6;   5.6;    5;   0.3;   8;    0.200;   0;   7.7;   5.9;  955.50;    2.4;   79.00;    7.2;    0.7; 
10302,       4336;19790317;    5;   8.7;   3.3;    5;   2.3;   6;    3.400;   0;   4.0;   6.7;  962.10;    2.2;   94.00;    6.2;   -1.4; 
10303,       4336;19790318;    5;  14.7;   4.8;    5;   1.1;   6;    0.500;   0;   8.0;   7.0;  959.20;    3.1;   90.00;    8.3;    0.2; 
10304,       4336;19790319;    5;   9.8;   3.4;    5;   0.0;   0;    4.400;   0;   7.3;   6.1;  963.40;    4.9;   72.00;    8.2;    0.4; 
10305,       4336;19790320;    5;   8.8;   3.3;    5;   1.3;   6;    0.000;   0;   8.0;   7.7;  959.10;    3.9;   95.00;    6.0;    1.3; 
10306,       4336;19790321;    5;  18.0;   5.3;    5;   3.1;   6;    4.000;   0;   7.7;   7.4;  963.50;    4.1;   88.00;    8.3;    2.4; 
10307,       4336;19790322;    5;  12.2;   4.5;    5;   0.7;   6;    7.600;   0;   4.0;   5.7;  971.80;    4.4;   73.00;    8.2;   -0.6; 
10308,       4336;19790323;    5;  14.7;   4.0;    5;   0.0;   0;   10.200;   0;   2.3;   4.9;  976.30;    3.1;   65.00;    7.7;    1.5; 
10309,       4336;19790324;    5;  17.7;   3.5;    5;   0.0;   6;   11.000;   0;   2.0;   4.7;  977.20;    5.5;   54.00;   10.3;   -1.0; 
10310,       4336;19790325;    5;  15.2;   5.5;    5;  12.7;   6;    0.000;   0;   8.0;  10.5;  965.80;    8.8;   92.00;   10.4;    5.4; 
10311,       4336;19790326;    5;  12.1;   5.2;    5;   6.0;   6;    2.500;   0;   5.7;   8.9;  961.80;    6.6;   89.00;   10.0;    5.6; 
10312,       4336;19790327;    5;  17.4;   7.3;    5;   3.9;   6;    0.600;   0;   7.3;   7.6;  956.50;    5.6;   84.00;    7.7;    3.0; 
10313,       4336;19790328;    5;  18.9;   5.7;    5;   2.2;   6;    1.100;   0;   7.0;   7.5;  950.60;    5.0;   82.00;    7.7;    2.9; 
10314,       4336;19790329;    5;  16.2;   2.1;    5;   0.2;   8;    0.000;   0;   5.7;   5.9;  958.00;    2.4;   82.00;    5.3;   -1.0; 
10315,       4336;19790330;    5;   8.7;   3.2;    5;   4.6;   8;    0.000;   0;   8.0;   7.1;  963.40;    3.0;   94.00;    4.9;    0.9; 
10316,       4336;19790331;    5;   8.1;   2.5;    5;   0.1;   8;    0.300;   0;   6.7;   6.3;  970.10;    3.2;   82.00;    5.7;    2.0; 
10317,       4336;19790401;    5;   7.5;   3.0;    5;   1.6;   8;    0.000;   0;   7.7;   7.5;  970.30;    4.4;   91.00;    6.6;    1.3; 
10318,       4336;19790402;    5;  13.9;   4.9;    5;  17.2;   8;    1.400;   0;   7.7;   7.8;  965.20;    5.7;   85.00;    9.3;    3.3; 
10319,       4336;19790403;    5;  11.6;   3.6;    5;   7.0;   8;    6.500;   0;   7.0;   6.5;  960.00;    4.6;   78.00;    7.0;    0.4; 
10320,       4336;19790404;    5;  19.9;   3.3;    5;   7.2;   8;    1.700;   0;   7.7;   7.0;  961.70;    3.0;   91.00;    7.6;   -0.2; 
10321,       4336;19790405;    5;   7.2;   2.4;    5;   0.2;   6;    2.900;   0;   5.7;   6.1;  966.60;    2.2;   86.00;    5.2;    0.3; 
10322,       4336;19790406;    5;   7.0;   1.5;    5;   0.0;   0;    6.600;   0;   6.7;   4.9;  971.20;    2.8;   69.00;    7.2;   -2.0; 
10323,       4336;19790407;    5;   5.8;   2.1;    5;   0.0;   0;    9.300;   0;   3.7;   5.2;  975.60;    5.2;   64.00;    9.7;   -1.8; 
10324,       4336;19790408;    5;   8.8;   3.3;    5;   0.0;   0;    5.500;   0;   5.0;   6.1;  975.20;    6.4;   64.00;   10.6;    1.4; 
10325,       4336;19790409;    5;   7.6;   4.9;    5;   0.0;   0;    9.600;   0;   5.0;   6.4;  970.30;    9.4;   59.00;   15.7;    1.6; 
10326,       4336;19790410;    5;   8.1;   4.9;    5;   0.0;   0;    9.200;   0;   3.0;   7.0;  966.00;   11.7;   55.00;   18.3;    4.8; 
10327,       4336;19790411;    5;   5.6;   2.3;    5;   7.5;   6;    0.000;   0;   7.7;   9.2;  965.10;    8.3;   83.00;   11.9;    6.8; 
10328,       4336;19790412;    5;   8.2;   2.9;    5;   0.0;   0;    7.000;   0;   3.7;   8.3;  974.60;    9.8;   70.00;   14.8;    7.3; 
10329,       4336;19790413;    5;   6.7;   3.0;    5;   0.0;   0;   12.000;   0;   3.0;   7.5;  975.90;   12.7;   53.00;   17.8;    5.6; 
10330,       4336;19790414;    5;   7.3;   3.0;    5;   0.0;   0;    9.900;   0;   3.3;   8.5;  975.90;   13.8;   55.00;   19.2;    6.9; 
10331,       4336;19790415;    5;  10.0;   2.0;    5;   1.7;   6;    9.000;   0;   1.7;   9.7;  982.50;   14.5;   59.00;   20.0;    9.8; 
10332,       4336;19790416;    5;  10.6;   2.5;    5;   4.0;   6;    0.200;   0;   7.7;   8.8;  978.60;    7.9;   77.00;   14.1;    5.6; 
10333,       4336;19790417;    5;   6.2;   2.5;    5;   0.3;   6;    0.000;   0;   7.3;   6.7;  979.70;    5.3;   76.00;    7.5;    2.7; 
10334,       4336;19790418;    5;   9.0;   4.0;    5;   0.0;   0;    5.300;   0;   6.7;   5.7;  985.40;    4.1;   70.00;    7.3;    2.1; 
10335,       4336;19790419;    5;   5.5;   1.7;    5;   0.0;   0;   12.000;   0;   0.7;   5.5;  985.40;    6.6;   58.00;   10.4;   -0.3; 
10336,       4336;19790420;    5;  17.5;   2.8;    5;   4.2;   6;    2.900;   0;   7.0;   7.8;  979.60;    5.8;   85.00;   10.1;    0.6; 
10337,       4336;19790421;    5;   9.3;   3.2;    5;   0.1;   6;    4.000;   0;   7.0;   7.8;  975.50;    6.8;   80.00;   10.9;    4.6; 
10338,       4336;19790422;    5;   9.6;   4.1;    5;   4.6;   6;    1.400;   0;   6.0;   8.8;  970.70;    7.4;   85.00;   11.5;    4.6; 
10339,       4336;19790423;    5;  13.6;   6.3;    5;   8.3;   6;    1.100;   0;   7.3;  10.6;  960.20;    9.4;   90.00;   13.5;    6.9; 
10340,       4336;19790424;    5;  17.6;   5.0;    5;   0.6;   6;    3.200;   0;   6.7;   7.9;  960.40;    7.4;   77.00;   10.4;    5.6; 
10341,       4336;19790425;    5;   7.9;   3.0;    5;   2.3;   6;    1.800;   0;   7.0;   8.2;  966.40;    6.4;   83.00;    9.2;    4.5; 
10342,       4336;19790426;    5;   4.6;   1.7;    5;   0.0;   6;    3.500;   0;   5.7;   7.5;  973.60;    5.7;   81.00;   10.0;    3.3; 
10343,       4336;19790427;    5;   8.0;   3.4;    5;   0.0;   6;    3.700;   0;   4.3;   7.0;  980.70;    6.6;   71.00;    9.8;    2.0; 
10344,       4336;19790428;    5;   6.1;   1.7;    5;   0.0;   6;    5.800;   0;   5.7;   6.2;  977.30;    5.7;   68.00;    9.6;    0.5; 
10345,       4336;19790429;    5;   9.0;   2.6;    5;   4.2;   6;    2.500;   0;   6.3;   7.2;  973.30;    6.2;   77.00;    8.6;    0.5; 
10346,       4336;19790430;    5;  13.1;   5.0;    5;   5.9;   6;    0.000;   0;   6.3;   7.8;  967.70;    4.1;   92.00;    7.4;    2.6; 
10347,       4336;19790501;    5;  13.1;   4.6;    5;   3.2;   6;    3.200;   0;   6.3;   6.9;  966.90;    5.4;   77.00;    9.6;    1.1; 
10348,       4336;19790502;    5;  18.1;   5.7;    5;   2.3;   8;    4.300;   0;   6.3;   5.9;  964.30;    2.9;   76.00;    7.4;   -0.1; 
10349,       4336;19790503;    5;  10.7;   4.4;    5;   4.7;   8;    3.800;   0;   7.0;   6.1;  971.20;    3.6;   77.00;    7.8;   -0.6; 
10350,       4336;19790504;    5;  18.9;   3.4;    5;   3.2;   8;    2.700;   0;   6.7;   6.5;  975.10;    1.8;   90.00;    5.4;    0.0; 
10351,       4336;19790505;    5;  12.5;   2.1;    5;   4.6;   8;    2.600;   0;   6.0;   6.6;  980.50;    2.4;   92.00;    7.0;   -1.5; 
10352,       4336;19790506;    5;   7.1;   1.5;    5;   0.0;   0;    8.700;   0;   4.0;   5.4;  982.10;    4.8;   66.00;   10.0;   -1.6; 
10353,       4336;19790507;    5;   5.0;   1.6;    5;   0.0;   0;   13.000;   0;   1.7;   5.2;  983.10;    9.2;   48.00;   14.3;    0.8; 
10354,       4336;19790508;    5;   8.1;   3.5;    5;   0.0;   0;   13.700;   0;   1.3;   5.8;  981.00;   12.3;   42.00;   17.2;    4.8; 
10355,       4336;19790509;    5;   7.2;   2.5;    5;   0.0;   0;   12.700;   0;   4.3;   6.9;  979.80;   14.4;   43.00;   20.3;    7.7; 
10356,       4336;19790510;    5;   6.5;   2.2;    5;   0.0;   0;   11.200;   0;   3.0;   6.6;  986.50;   11.3;   50.00;   15.4;    8.4; 
10357,       4336;19790511;    5;  10.0;   2.9;    5;  14.2;   6;    0.000;   0;   7.7;  10.2;  984.90;   10.2;   83.00;   12.4;    5.0; 
10358,       4336;19790512;    5;   6.0;   2.7;    5;   0.0;   0;    7.100;   0;   6.0;  10.9;  988.20;   13.7;   70.00;   19.1;   10.2; 
10359,       4336;19790513;    5;   7.8;   2.5;    5;   0.0;   0;    9.800;   0;   4.3;  10.0;  991.30;   14.6;   61.00;   19.3;    7.6; 
10360,       4336;19790514;    5;   6.8;   3.0;    5;   0.0;   0;   13.500;   0;   3.3;  10.9;  988.30;   16.8;   58.00;   22.3;    8.8; 
10361,       4336;19790515;    5;   9.5;   3.5;    5;   0.0;   0;   13.600;   0;   0.0;   9.5;  979.20;   19.2;   44.00;   23.7;   11.6; 
10362,       4336;19790516;    5;   9.9;   4.1;    5;   0.0;   6;   13.200;   0;   1.3;  11.0;  971.20;   19.4;   48.00;   23.8;   12.3; 
10363,       4336;19790517;    5;  10.0;   3.1;    5;   5.3;   6;    0.000;   0;   7.7;  11.9;  971.50;   11.6;   87.00;   19.3;    9.4; 
10364,       4336;19790518;    5;   5.8;   1.5;    5;   0.9;   6;    2.100;   0;   7.3;  11.5;  975.10;   10.6;   88.00;   15.4;    9.4; 
10365,       4336;19790519;    5;   7.0;   2.5;    5;   0.8;   6;    4.300;   0;   6.3;  11.9;  977.80;   14.2;   77.00;   18.8;    7.1; 
10366,       4336;19790520;    5;  17.5;   5.3;    5;   1.7;   6;    0.000;   0;   8.0;  13.4;  970.40;   13.3;   84.00;   20.0;   10.4; 
10367,       4336;19790521;    5;  14.9;   4.8;    5;   1.4;   6;    6.100;   0;   4.0;   9.5;  976.90;   13.6;   62.00;   17.5;    7.6; 
10368,       4336;19790522;    5;   8.6;   3.5;    5;   0.3;   6;    1.600;   0;   7.3;  12.1;  977.00;   13.0;   81.00;   16.4;   10.2; 
10369,       4336;19790523;    5;  11.1;   4.0;    5;   6.7;   6;    9.400;   0;   5.7;  11.5;  972.70;   14.4;   68.00;   22.3;   11.2; 
10370,       4336;19790524;    5;   6.5;   2.4;    5;  22.3;   6;    2.500;   0;   6.0;  10.4;  970.60;    9.2;   88.00;   12.2;    6.9; 
10371,       4336;19790525;    5;  14.7;   4.2;    5;   2.0;   6;    8.200;   0;   6.3;   8.9;  973.00;   10.6;   72.00;   14.4;    6.1; 
10372,       4336;19790526;    5;  11.6;   3.6;    5;   2.3;   6;    5.100;   0;   7.0;  12.3;  971.10;   15.2;   71.00;   21.0;    8.2; 
10373,       4336;19790527;    5;   8.6;   3.5;    5;   2.1;   6;    1.200;   0;   7.3;  10.8;  972.90;   10.4;   84.00;   14.8;    9.4; 
10374,       4336;19790528;    5;   7.1;   2.5;    5;   0.0;   0;   13.500;   0;   4.0;  12.1;  978.70;   15.7;   71.00;   20.4;    6.4; 
10375,       4336;19790529;    5;   9.0;   3.1;    5;   0.0;   0;   12.100;   0;   5.3;  15.5;  978.60;   21.6;   60.00;   25.9;   13.5; 
10376,       4336;19790530;    5;  12.0;   1.9;    5;  14.6;   6;   11.300;   0;   4.3;  16.8;  976.10;   20.5;   68.00;   28.8;   15.6; 
10377,       4336;19790531;    5;   5.1;   0.8;    5;   3.4;   6;   13.700;   0;   3.0;  15.8;  977.10;   22.4;   61.00;   28.7;   12.9; 
10378,       4336;19790601;    5;   9.9;   2.2;    5;   0.4;   6;    4.900;   0;   4.7;  17.8;  982.80;   18.6;   82.00;   23.4;   16.6; 
10379,       4336;19790602;    5;  10.9;   3.5;    5;   0.2;   6;   13.000;   0;   2.3;  17.0;  982.10;   21.6;   67.00;   28.4;   15.5; 
10380,       4336;19790603;    5;   7.7;   1.6;    5;   0.1;   6;    5.100;   0;   6.0;  17.8;  981.20;   20.7;   74.00;   25.2;   15.9; 
10381,       4336;19790604;    5;   9.3;   1.3;    5;   0.0;   6;   12.200;   0;   4.0;  16.7;  978.70;   21.2;   65.00;   27.2;   16.0; 
10382,       4336;19790605;    5;   6.3;   1.9;    5;  15.3;   6;    0.100;   0;   7.7;  16.7;  978.60;   15.9;   90.00;   19.7;   14.5; 
10383,       4336;19790606;    5;   6.1;   1.3;    5;   0.0;   0;    0.500;   0;   5.3;  13.0;  980.00;   15.4;   74.00;   18.4;   13.0; 
10384,       4336;19790607;    5;   8.5;   2.2;    5;   0.5;   6;    9.100;   0;   5.3;  11.3;  980.00;   14.6;   68.00;   19.3;   10.9; 
10385,       4336;19790608;    5;   5.9;   2.1;    5;   0.0;   0;    8.900;   0;   4.7;   9.5;  980.40;   13.3;   65.00;   17.5;    8.0; 
10386,       4336;19790609;    5;   5.6;   1.0;    5;   0.0;   0;   11.100;   0;   5.0;  12.3;  977.90;   17.4;   65.00;   22.2;    8.8; 
10387,       4336;19790610;    5;  11.2;   3.3;    5;   9.6;   6;    9.400;   0;   5.3;  15.3;  977.60;   18.8;   70.00;   25.0;   12.9; 
10388,       4336;19790611;    5;   6.7;   2.2;    5;   2.4;   6;    8.900;   0;   5.7;  15.6;  981.00;   18.2;   75.00;   24.2;   13.1; 
10389,       4336;19790612;    5;  15.5;   0.9;    5;  10.0;   6;    7.200;   0;   6.7;  16.4;  978.60;   17.4;   80.00;   23.5;   13.2; 
10390,       4336;19790613;    5;  11.6;   3.8;    5;   0.3;   6;    9.800;   0;   5.3;   9.7;  974.90;   11.4;   68.00;   18.7;    9.7; 
