date,temp,wind,cloud
2018-11-24,4.066666666666666,2.6999999999999997,0.975
2018-11-25,4.733333333333333,2.9333333333333336,0.9708333333333333
2018-11-26,5.166666666666667,3.466666666666667,0.9874999999999999
2018-11-27,3.6,2.1,0.9
2018-11-28,4.666666666666667,4.699999999999999,0.9583333333333334
2018-11-29,7.333333333333333,4.966666666666667,0.9333333333333332
2018-11-30,8.266666666666666,3.966666666666667,0.8583333333333334
2018-12-01,7.233333333333333,5.333333333333333,0.8708333333333332
2018-12-02,10.133333333333333,6.933333333333334,0.9916666666666667
2018-12-03,11.566666666666668,6.366666666666667,0.9
2018-12-04,6.266666666666667,3.1,0.6875
2018-12-05,4.366666666666666,3.3000000000000003,0.9375
2018-12-06,9.633333333333333,4.833333333333333,0.9916666666666667
2018-12-07,9.6,8.200000000000001,0.9375
2018-12-08,7.266666666666667,9.233333333333334,0.9083333333333333
2018-12-09,7.266666666666667,7.8,0.8708333333333332
2018-12-10,4.333333333333333,4.366666666666666,0.5833333333333334
2018-12-11,1.7999999999999998,2.6666666666666665,0.625
2018-12-12,0.7333333333333334,2.266666666666667,0.7041666666666666
2018-12-13,0.7000000000000001,4.733333333333333,0.4041666666666666
2018-12-14,0.6,3.5,0.975
2018-12-15,0.3666666666666667,3.866666666666667,0.9416666666666668
2018-12-16,0.3666666666666667,3.433333333333333,0.9916666666666667
2018-12-17,4.166666666666667,3.733333333333334,0.9083333333333333
2018-12-18,4.8,4.133333333333334,0.8708333333333332
2018-12-19,7.1000000000000005,4.533333333333333,0.9416666666666668
2018-12-20,6.5,5.933333333333333,0.9
2018-12-21,9.299999999999999,9.266666666666667,0.9291666666666667
2018-12-22,9.566666666666668,7.8999999999999995,0.8833333333333333
2018-12-23,8.9,6.7,0.9333333333333332
2018-12-24,4.866666666666666,5.666666666666667,0.7374999999999999
2018-12-25,4.5,4.8999999999999995,0.5916666666666667
2018-12-26,3.766666666666667,4.766666666666667,0.7708333333333334
2018-12-27,4.266666666666667,4.4,0.8208333333333333
2018-12-28,3.8666666666666667,1.7666666666666668,0.8541666666666666
2018-12-29,3.5666666666666664,3.566666666666667,0.9916666666666667
2018-12-30,5.266666666666667,3.766666666666666,0.9916666666666667
2018-12-31,6.833333333333333,2.066666666666667,0.9958333333333332
2019-01-01,5.6000000000000005,4.266666666666667,0.9500000000000001
2019-01-02,3.0,3.533333333333333,0.7208333333333333
2019-01-03,2.1999999999999997,2.033333333333333,0.8166666666666668
2019-01-04,1.8,2.433333333333333,0.9125
2019-01-05,4.033333333333334,4.333333333333333,0.9583333333333334
2019-01-06,4.166666666666667,3.1,0.9833333333333334
2019-01-07,3.866666666666667,3.6333333333333333,0.9541666666666666
2019-01-08,5.266666666666667,6.400000000000001,0.875
2019-01-09,2.8666666666666667,4.566666666666666,0.75
2019-01-10,0.6666666666666666,2.233333333333333,0.9416666666666668
2019-01-11,1.4666666666666668,3.0333333333333337,0.9916666666666667
2019-01-12,4.533333333333334,5.066666666666667,0.9874999999999999
2019-01-13,7.2,6.533333333333334,0.9625
2019-01-14,4.2,4.166666666666667,0.7374999999999999
2019-01-15,4.0,4.6000000000000005,0.9333333333333332
2019-01-16,4.5,5.866666666666667,0.9625
2019-01-17,3.4,6.066666666666666,0.8333333333333334
2019-01-18,2.4,2.1666666666666665,0.625
2019-01-19,2.4,3.0,0.5083333333333333
2019-01-20,2.4,2.766666666666667,0.35833333333333334
2019-01-21,2.4,2.5333333333333337,0.1125
2019-01-22,2.4,3.933333333333333,0.8708333333333332
2019-01-23,2.4,3.3666666666666667,0.975
2019-01-24,2.4,1.9666666666666668,0.9833333333333334
2019-01-25,1.1333333333333333,3.6,0.9958333333333332
2019-01-26,3.466666666666667,6.233333333333334,0.9958333333333332
2019-01-27,4.466666666666666,7.566666666666667,0.9375
2019-01-28,1.9666666666666666,6.433333333333334,0.9
2019-01-29,1.0333333333333332,3.6999999999999997,0.8624999999999999
2019-01-30,0.16666666666666666,3.9,0.9541666666666666
2019-01-31,0.16666666666666666,2.9333333333333336,0.8583333333333334
2019-02-01,2.533333333333333,3.1999999999999997,0.9583333333333334
2019-02-02,1.9333333333333336,2.033333333333333,0.9874999999999999
2019-02-03,1.7333333333333334,2.8666666666666667,0.7625000000000001
2019-02-04,1.0999999999999999,3.1666666666666674,0.6625
2019-02-05,2.0,2.233333333333333,0.6416666666666666
2019-02-06,2.0666666666666664,3.0,0.8375
2019-02-07,5.1000000000000005,6.033333333333334,0.8708333333333332
2019-02-08,6.3,7.1000000000000005,0.9625
2019-02-09,7.2,8.366666666666667,0.8875000000000001
2019-02-10,6.5,8.700000000000001,0.9833333333333334
2019-02-11,3.9,4.8,0.7083333333333334
2019-02-12,1.4666666666666668,2.4333333333333336,0.6
2019-02-13,2.1666666666666665,2.1,0.6791666666666667
2019-02-14,4.433333333333334,2.3333333333333335,0.5
2019-02-15,7.2,3.5,0.004166666666666667
2019-02-16,6.766666666666667,2.4666666666666663,0.30416666666666664
2019-02-17,7.8999999999999995,3.0666666666666664,0.5750000000000001
2019-02-18,8.166666666666666,3.6666666666666665,0.2708333333333333
2019-02-19,6.433333333333334,3.733333333333333,0.7708333333333334
2019-02-20,5.033333333333333,2.266666666666667,0.7583333333333334
2019-02-21,7.866666666666667,2.3666666666666667,0.725
2019-02-22,9.033333333333333,2.3,0.7416666666666667
2019-02-23,6.066666666666666,4.666666666666667,0.49583333333333335
2019-02-24,7.2,4.266666666666667,0.15
2019-02-25,8.966666666666667,3.5,0.37916666666666665
2019-02-26,9.633333333333333,2.6333333333333333,0.3333333333333333
2019-02-27,10.466666666666667,1.8333333333333333,0.075
2019-02-28,8.466666666666667,4.5,0.4916666666666667
2019-03-01,7.0,3.9,0.9833333333333334
2019-03-02,7.3,4.5,0.975
2019-03-03,9.866666666666667,8.1,0.9583333333333334
2019-03-04,8.4,9.166666666666666,0.9125
2019-03-05,5.533333333333334,6.300000000000001,0.85
2019-03-06,9.366666666666665,5.633333333333333,0.9166666666666666
2019-03-07,8.766666666666667,8.966666666666667,0.7708333333333334
2019-03-08,6.966666666666666,6.766666666666667,0.8624999999999999
2019-03-09,8.666666666666666,8.6,0.9083333333333333
2019-03-10,8.4,8.7,0.775
2019-03-11,4.466666666666667,7.3,0.6166666666666667
2019-03-12,5.866666666666667,6.933333333333334,0.8333333333333334
2019-03-13,5.233333333333333,8.633333333333333,0.8666666666666667
2019-03-14,6.066666666666666,7.7,0.8125
2019-03-15,8.933333333333332,7.3999999999999995,0.9541666666666666
2019-03-16,9.299999999999999,8.166666666666666,0.8541666666666666
2019-03-17,6.433333333333334,7.0,0.7000000000000001
2019-03-18,4.566666666666666,4.0,0.6708333333333334
2019-03-19,4.366666666666666,1.7333333333333334,0.21666666666666667
2019-03-20,6.3,2.3000000000000003,0.5
2019-03-21,8.633333333333333,3.033333333333333,0.425
2019-03-22,10.5,2.3333333333333335,0.425
2019-03-23,8.833333333333334,2.3333333333333335,0.6583333333333333
2019-03-24,7.8999999999999995,3.0333333333333337,0.4708333333333334
2019-03-25,5.6000000000000005,5.1000000000000005,0.5583333333333333
2019-03-26,6.533333333333334,3.5,0.7791666666666667
2019-03-27,7.0,2.066666666666667,0.6583333333333333
2019-03-28,8.533333333333333,2.9666666666666663,0.5291666666666667
2019-03-29,10.6,3.366666666666667,0.03333333333333333
2019-03-30,11.566666666666668,2.6333333333333333,0.18333333333333335
2019-03-31,10.733333333333334,3.9333333333333336,0.20833333333333334
